Ano,Mes,Tema,Subtema,item,Viajeros
2018,Noviembre,Flujos turisticos,Conexiones,Personas en conexion,"1,701,335"
2018,Diciembre,Flujos turisticos,Conexiones,Personas en conexion,"1,668,836"
2018,Total,Flujos turisticos,Conexiones,Personas en conexion,"18,293,855"
2019,Enero,Flujos turisticos,Conexiones,Personas en conexion," 1,612,431 "
2019,Febrero,Flujos turisticos,Conexiones,Personas en conexion," 1,671,349 "
2019,Marzo,Flujos turisticos,Conexiones,Personas en conexion," 1,982,617 "
2019,Abril,Flujos turisticos,Conexiones,Personas en conexion," 1,641,554 "
2019,Mayo,Flujos turisticos,Conexiones,Personas en conexion,"1,728,905"
2019,Junio,Flujos turisticos,Conexiones,Personas en conexion," 1,614,054 "
2019,Julio,Flujos turisticos,Conexiones,Personas en conexion," 1,496,290 "
2019,Agosto,Flujos turisticos,Conexiones,Personas en conexion," 1,691,122 "
2019,Septiembre,Flujos turisticos,Conexiones,Personas en conexion," 1,434,961 "
2019,Octubre,Flujos turisticos,Conexiones,Personas en conexion," 1,659,253 "
2019,Noviembre,Flujos turisticos,Conexiones,Personas en conexion,"1,678,415"
2019,Diciembre,Flujos turisticos,Conexiones,Personas en conexion," 1,632,723 "
2019,Total,Flujos turisticos,Conexiones,Personas en conexion,"19,843,674"
2010,Enero,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"665,795"
2010,Febrero,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"598,998"
2010,Marzo,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"654,916"
2010,Abril,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"692,266"
2010,Mayo,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"681,352"
2010,Junio,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"645,771"
2010,Julio,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"624,369"
2010,Agosto,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"723,047"
2010,Septiembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"615,146"
2010,Octubre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"775,571"
2010,Noviembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"775,632"
2010,Diciembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"891,659"
2010,Total,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"8,344,522"
2011,Enero,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"797,998"
2011,Febrero,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"715,509"
2011,Marzo,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"759,588"
2011,Abril,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"893,033"
2011,Mayo,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"785,140"
2011,Junio,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"840,125"
2011,Julio,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"714,302"
2011,Agosto,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"803,706"
2011,Septiembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"718,766"
2011,Octubre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"883,601"
2011,Noviembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"898,583"
2011,Diciembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"738,134"
2011,Total,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"9,548,485"
2012,Enero,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"730,549"
2012,Febrero,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"710,701"
2012,Marzo,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"755,339"
2012,Abril,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"1,035,182"
2012,Mayo,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"751,511"
2012,Junio,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"939,952"
2012,Julio,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"874,077"
2012,Agosto,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"956,320"
2012,Septiembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"875,697"
2012,Octubre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"991,783"
2012,Noviembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"1,098,069"
2012,Diciembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"854,779"
2012,Total,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"10,573,959"
2013,Enero,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"763,253"
2013,Febrero,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"729,359"
2013,Marzo,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"745,985"
2013,Abril,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"976,825"
2013,Mayo,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"760,004"
2013,Junio,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"913,298"
2013,Julio,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"893,147"
2013,Agosto,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"162,400"
2013,Septiembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"146,198"
2013,Octubre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"97,339"
2013,Noviembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"115,100"
2013,Diciembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"82,882"
2013,Total,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"6,385,790"
2014,Enero,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"91,756"
2014,Febrero,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"82,761"
2014,Marzo,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"167,603"
2014,Abril,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"162,416"
2014,Mayo,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"215,205"
2014,Junio,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"188,445"
2014,Julio,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"262,194"
2014,Agosto,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"235,124"
2014,Septiembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"261,593"
2014,Octubre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"355,126"
2014,Noviembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"250,066"
2014,Diciembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"95,205"
2014,Total,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"2,367,494"
2015,Enero,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"79,513"
2015,Febrero,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"95,547"
2015,Marzo,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"170,639"
2015,Abril,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"168,993"
2015,Mayo,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"267,380"
2015,Junio,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"110,721"
2015,Julio,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"89,007"
2015,Agosto,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"84,420"
2015,Septiembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"87,998"
2015,Octubre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"54,369"
2015,Noviembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"169,680"
2015,Diciembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"112,312"
2015,Total,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"1,490,579"
2016,Enero,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"293,611"
2016,Febrero,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"445,569"
2016,Marzo,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"500,956"
2016,Abril,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"16,369"
2016,Mayo,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"89,278"
2016,Junio,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"107,963"
2016,Julio,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"119,237"
2016,Agosto,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"150,573"
2016,Septiembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"164,662"
2016,Octubre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"156,984"
2016,Noviembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"148,759"
2016,Diciembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"150,997"
2016,Total,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"2,344,958"
2017,Enero,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"111,979"
2017,Febrero,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"910,738"
2017,Marzo,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"937,957"
2017,Abril,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"1,367,033"
2017,Mayo,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"1,014,011"
2017,Junio,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"1,198,643"
2017,Julio,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"962,952"
2017,Agosto,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"1,054,644"
2017,Septiembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"694,811"
2017,Octubre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"193,803"
2017,Noviembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"258,377"
2017,Diciembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"312,045"
2017,Total,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"9,016,993"
2018,Enero,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales," 276,399 "
2018,Febrero,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales," 262,223 "
2018,Marzo,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"309,696"
2018,Abril,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"257,279"
2018,Mayo,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"219,693"
2018,Junio,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"216,912"
2018,Julio,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"197,539"
2018,Agosto,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"202,620"
2018,Septiembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"202,020"
2018,Octubre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"201,792"
2018,Noviembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"229,982"
2018,Diciembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"351,986"
2018,Total,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"2,928,141"
2019,Enero,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales," 236,336 "
2019,Febrero,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales," 251,279 "
2019,Marzo,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales," 250,568 "
2019,Abril,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales," 216,693 "
2019,Mayo,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"236,668"
2019,Junio,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales," 204,777 "
2019,Julio,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales," 197,360 "
2019,Agosto,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales," 189,854 "
2019,Septiembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales," 200,467 "
2019,Octubre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales," 208,361 "
2019,Noviembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"212,860"
2019,Diciembre,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales," 209,300 "
2019,Total,Flujos turisticos,Excursionismo Receptivo,Excursionistas nacionales,"2,614,524"
2010,Enero,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"640,856"
2010,Febrero,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"444,017"
2010,Marzo,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"500,482"
2010,Abril,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"530,256"
2010,Mayo,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"507,326"
2010,Junio,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"497,502"
2010,Julio,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"642,526"
2010,Agosto,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"572,811"
2010,Septiembre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"501,869"
2010,Octubre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"592,895"
2010,Noviembre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"622,182"
2010,Diciembre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"635,102"
2010,Total,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"6,687,824"
2011,Enero,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"774,123"
2011,Febrero,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"529,734"
2011,Marzo,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"545,217"
2011,Abril,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"697,262"
2011,Mayo,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"551,632"
2011,Junio,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"616,390"
2011,Julio,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"658,374"
2011,Agosto,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"604,264"
2011,Septiembre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"527,114"
2011,Octubre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"577,380"
2011,Noviembre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"632,631"
2011,Diciembre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"596,840"
2011,Total,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"7,310,961"
2012,Enero,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"737,026"
2012,Febrero,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"531,735"
2012,Marzo,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"552,519"
2012,Abril,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"749,208"
2012,Mayo,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"485,144"
2012,Junio,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"623,925"
2012,Julio,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"676,316"
2012,Agosto,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"652,282"
2012,Septiembre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"636,774"
2012,Octubre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"578,285"
2012,Noviembre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"704,021"
2012,Diciembre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"591,173"
2012,Total,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"7,518,408"
2013,Enero,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"664,519"
2013,Febrero,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"517,811"
2013,Marzo,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"488,005"
2013,Abril,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"638,278"
2013,Mayo,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"562,397"
2013,Junio,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"643,154"
2013,Julio,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"677,785"
2013,Agosto,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"558,067"
2013,Septiembre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"477,578"
2013,Octubre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"584,071"
2013,Noviembre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"559,097"
2013,Diciembre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"586,492"
2013,Total,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"6,957,254"
2014,Enero,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"528,467"
2014,Febrero,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"520,903"
2014,Marzo,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"636,671"
2014,Abril,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"650,839"
2014,Mayo,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"614,342"
2014,Junio,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"622,800"
2014,Julio,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"693,358"
2014,Agosto,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"614,063"
2014,Septiembre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"640,706"
2014,Octubre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"651,119"
2014,Noviembre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"507,672"
2014,Diciembre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"1,372,343"
2014,Total,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"8,053,283"
2015,Enero,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"399,306"
2015,Febrero,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"612,767"
2015,Marzo,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"764,469"
2015,Abril,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"782,081"
2015,Mayo,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"903,469"
2015,Junio,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"538,265"
2015,Julio,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"557,188"
2015,Agosto,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"488,091"
2015,Septiembre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"436,311"
2015,Octubre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"366,375"
2015,Noviembre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"376,634"
2015,Diciembre,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"534,809"
2015,Total,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"6,759,765"
2016,Enero,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"405,463"
2016,Febrero,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"615,310"
2016,Marzo,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"691,797"
2016,Abril,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"658,353"
2016,Mayo,Flujos turisticos,Turismo Receptivo,Turistas Nacionales,"780,542"
